long_name,var,season,year,CMIP,scen,GCM_scen,sim_type,mn_val,z_score
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2042,K20P19_CMIP6,ssp585,gfdl_ssp585,proj,3.639119218,-0.4634514
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2043,K20P19_CMIP6,ssp585,gfdl_ssp585,proj,4.382261565,0.077491831
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2044,K20P19_CMIP6,ssp585,gfdl_ssp585,proj,5.29667611,0.74310638
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2045,K20P19_CMIP6,ssp585,gfdl_ssp585,proj,3.868567001,-0.296433297
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2046,K20P19_CMIP6,ssp585,gfdl_ssp585,proj,3.485896147,-0.574984518
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2047,K20P19_CMIP6,ssp585,gfdl_ssp585,proj,3.080071301,-0.870389839
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2048,K20P19_CMIP6,ssp585,gfdl_ssp585,proj,4.732046054,0.332104628
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2049,K20P19_CMIP6,ssp585,gfdl_ssp585,proj,5.445751205,0.851620131
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2050,K20P19_CMIP6,ssp585,gfdl_ssp585,proj,4.528928612,0.184252732
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2051,K20P19_CMIP6,ssp585,gfdl_ssp585,proj,4.012659936,-0.191546127
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2052,K20P19_CMIP6,ssp585,gfdl_ssp585,proj,3.483963522,-0.576391302
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2053,K20P19_CMIP6,ssp585,gfdl_ssp585,proj,3.178891738,-0.798457125
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2054,K20P19_CMIP6,ssp585,gfdl_ssp585,proj,4.480338732,0.148883509
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2055,K20P19_CMIP6,ssp585,gfdl_ssp585,proj,4.424844413,0.108488454
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2056,K20P19_CMIP6,ssp585,gfdl_ssp585,proj,2.92422543,-0.983832128
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2057,K20P19_CMIP6,ssp585,gfdl_ssp585,proj,4.054503404,-0.161087708
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2058,K20P19_CMIP6,ssp585,gfdl_ssp585,proj,3.707456342,-0.413707896
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2059,K20P19_CMIP6,ssp585,gfdl_ssp585,proj,4.916761603,0.466561541
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2060,K20P19_CMIP6,ssp585,gfdl_ssp585,proj,3.807249388,-0.341067206
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2061,K20P19_CMIP6,ssp585,gfdl_ssp585,proj,5.965958126,1.230285691
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2062,K20P19_CMIP6,ssp585,gfdl_ssp585,proj,3.885738384,-0.283934018
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2063,K20P19_CMIP6,ssp585,gfdl_ssp585,proj,4.303226509,0.019961159
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2064,K20P19_CMIP6,ssp585,gfdl_ssp585,proj,5.440180954,0.847565471
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2065,K20P19_CMIP6,ssp585,gfdl_ssp585,proj,5.596365953,0.961254616
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2066,K20P19_CMIP6,ssp585,gfdl_ssp585,proj,4.96944703,0.504911967
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2067,K20P19_CMIP6,ssp585,gfdl_ssp585,proj,6.030712815,1.277421493
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2068,K20P19_CMIP6,ssp585,gfdl_ssp585,proj,5.628102155,0.984355821
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2069,K20P19_CMIP6,ssp585,gfdl_ssp585,proj,4.634390891,0.261020131
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2070,K20P19_CMIP6,ssp585,gfdl_ssp585,proj,7.451127245,2.311360111
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2071,K20P19_CMIP6,ssp585,gfdl_ssp585,proj,5.025108075,0.545428384
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2072,K20P19_CMIP6,ssp585,gfdl_ssp585,proj,3.725000794,-0.400937055
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2073,K20P19_CMIP6,ssp585,gfdl_ssp585,proj,6.186840339,1.391068801
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2074,K20P19_CMIP6,ssp585,gfdl_ssp585,proj,6.257470146,1.44248118
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2075,K20P19_CMIP6,ssp585,gfdl_ssp585,proj,7.002498494,1.984797257
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2076,K20P19_CMIP6,ssp585,gfdl_ssp585,proj,5.059943013,0.5707852
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2077,K20P19_CMIP6,ssp585,gfdl_ssp585,proj,5.658081582,1.006178246
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2078,K20P19_CMIP6,ssp585,gfdl_ssp585,proj,6.345877441,1.50683403
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2079,K20P19_CMIP6,ssp585,gfdl_ssp585,proj,6.776281492,1.820130882
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2080,K20P19_CMIP6,ssp585,gfdl_ssp585,proj,5.672824887,1.016910095
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2081,K20P19_CMIP6,ssp585,gfdl_ssp585,proj,5.472647196,0.871198082
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2082,K20P19_CMIP6,ssp585,gfdl_ssp585,proj,4.791342776,0.375267503
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2083,K20P19_CMIP6,ssp585,gfdl_ssp585,proj,5.96432652,1.229098023
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2084,K20P19_CMIP6,ssp585,gfdl_ssp585,proj,5.75735506,1.078440735
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2085,K20P19_CMIP6,ssp585,gfdl_ssp585,proj,6.308601913,1.479700676
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2086,K20P19_CMIP6,ssp585,gfdl_ssp585,proj,6.998564113,1.981933368
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2087,K20P19_CMIP6,ssp585,gfdl_ssp585,proj,6.497918292,1.617506594
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2088,K20P19_CMIP6,ssp585,gfdl_ssp585,proj,6.014384936,1.265536212
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2089,K20P19_CMIP6,ssp585,gfdl_ssp585,proj,6.493117458,1.614012003
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2090,K20P19_CMIP6,ssp585,gfdl_ssp585,proj,6.405532256,1.550257566
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2091,K20P19_CMIP6,ssp585,gfdl_ssp585,proj,6.628548725,1.71259423
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2092,K20P19_CMIP6,ssp585,gfdl_ssp585,proj,6.926564551,1.929523926
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2093,K20P19_CMIP6,ssp585,gfdl_ssp585,proj,6.98916743,1.975093397
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2094,K20P19_CMIP6,ssp585,gfdl_ssp585,proj,5.929342478,1.203632672
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2095,K20P19_CMIP6,ssp585,gfdl_ssp585,proj,6.019379097,1.269171529
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2096,K20P19_CMIP6,ssp585,gfdl_ssp585,proj,5.504217465,0.894178502
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2097,K20P19_CMIP6,ssp585,gfdl_ssp585,proj,3.895561424,-0.276783696
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2098,K20P19_CMIP6,ssp585,gfdl_ssp585,proj,5.550428367,0.927816035
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2099,K20P19_CMIP6,ssp585,gfdl_ssp585,proj,7.108684064,2.06209115
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),1970,K20P19_CMIP6,ssp585,cesm_ssp585,hind,3.386405365,-0.879521935
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),1971,K20P19_CMIP6,ssp585,cesm_ssp585,hind,2.436560434,-1.433819572
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),1972,K20P19_CMIP6,ssp585,cesm_ssp585,hind,2.222261399,-1.558877299
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),1973,K20P19_CMIP6,ssp585,cesm_ssp585,hind,3.192714322,-0.99255353
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),1974,K20P19_CMIP6,ssp585,cesm_ssp585,hind,3.006331663,-1.101320197
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),1975,K20P19_CMIP6,ssp585,cesm_ssp585,hind,2.508007951,-1.392125197
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),1976,K20P19_CMIP6,ssp585,cesm_ssp585,hind,2.034442904,-1.668481872
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),1977,K20P19_CMIP6,ssp585,cesm_ssp585,hind,4.047677318,-0.493625809
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),1978,K20P19_CMIP6,ssp585,cesm_ssp585,hind,4.768361388,-0.073058763
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),1979,K20P19_CMIP6,ssp585,cesm_ssp585,hind,5.187521548,0.171549044
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),1980,K20P19_CMIP6,ssp585,cesm_ssp585,hind,4.387979127,-0.295037089
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),1981,K20P19_CMIP6,ssp585,cesm_ssp585,hind,4.462598703,-0.251491609
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),1982,K20P19_CMIP6,ssp585,cesm_ssp585,hind,4.022610181,-0.508254149
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),1983,K20P19_CMIP6,ssp585,cesm_ssp585,hind,3.979199849,-0.533586962
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),1984,K20P19_CMIP6,ssp585,cesm_ssp585,hind,2.559969322,-1.361802285
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),1985,K20P19_CMIP6,ssp585,cesm_ssp585,hind,3.135523866,-1.025927962
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),1986,K20P19_CMIP6,ssp585,cesm_ssp585,hind,2.944461848,-1.137425346
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),1987,K20P19_CMIP6,ssp585,cesm_ssp585,hind,4.305754246,-0.343020771
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),1988,K20P19_CMIP6,ssp585,cesm_ssp585,hind,3.45261702,-0.840883035
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),1989,K20P19_CMIP6,ssp585,cesm_ssp585,hind,4.042507605,-0.49664268
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),1990,K20P19_CMIP6,ssp585,cesm_ssp585,hind,3.746120933,-0.669603998
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),1991,K20P19_CMIP6,ssp585,cesm_ssp585,hind,3.267097519,-0.949145992
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),1992,K20P19_CMIP6,ssp585,cesm_ssp585,hind,2.504586819,-1.394121655
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),1993,K20P19_CMIP6,ssp585,cesm_ssp585,hind,4.41292815,-0.280477677
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),1994,K20P19_CMIP6,ssp585,cesm_ssp585,hind,3.440562767,-0.847917493
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),1995,K20P19_CMIP6,ssp585,cesm_ssp585,hind,2.59429974,-1.341768204
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),1996,K20P19_CMIP6,ssp585,cesm_ssp585,hind,3.741786538,-0.672133405
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),1997,K20P19_CMIP6,ssp585,cesm_ssp585,hind,2.963611108,-1.12625048
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),1998,K20P19_CMIP6,ssp585,cesm_ssp585,hind,3.932059748,-0.561096344
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),1999,K20P19_CMIP6,ssp585,cesm_ssp585,hind,2.382748523,-1.465222397
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2000,K20P19_CMIP6,ssp585,cesm_ssp585,hind,3.063150277,-1.06816276
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2001,K20P19_CMIP6,ssp585,cesm_ssp585,hind,3.334737182,-0.909673754
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2002,K20P19_CMIP6,ssp585,cesm_ssp585,hind,3.666023843,-0.716345973
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2003,K20P19_CMIP6,ssp585,cesm_ssp585,hind,4.056594704,-0.488421921
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2004,K20P19_CMIP6,ssp585,cesm_ssp585,hind,3.649319098,-0.726094301
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2005,K20P19_CMIP6,ssp585,cesm_ssp585,hind,3.727636859,-0.680390684
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2006,K20P19_CMIP6,ssp585,cesm_ssp585,hind,2.767278177,-1.240823792
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2007,K20P19_CMIP6,ssp585,cesm_ssp585,hind,2.20357739,-1.56978066
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2008,K20P19_CMIP6,ssp585,cesm_ssp585,hind,2.203681776,-1.569719744
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2009,K20P19_CMIP6,ssp585,cesm_ssp585,hind,2.254929417,-1.539813339
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2010,K20P19_CMIP6,ssp585,cesm_ssp585,hind,2.220627029,-1.559831062
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2011,K20P19_CMIP6,ssp585,cesm_ssp585,hind,2.72386844,-1.266156258
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2012,K20P19_CMIP6,ssp585,cesm_ssp585,hind,1.812994063,-1.797711986
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2013,K20P19_CMIP6,ssp585,cesm_ssp585,hind,2.529435917,-1.379620556
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2014,K20P19_CMIP6,ssp585,cesm_ssp585,hind,3.735484308,-0.675811175
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2015,K20P19_CMIP6,ssp585,cesm_ssp585,hind,3.713156844,-0.688840734
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2016,K20P19_CMIP6,ssp585,cesm_ssp585,hind,4.627213258,-0.155428077
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2017,K20P19_CMIP6,ssp585,cesm_ssp585,hind,3.060817617,-1.069524022
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2018,K20P19_CMIP6,ssp585,cesm_ssp585,hind,4.355822813,-0.313802436
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2019,K20P19_CMIP6,ssp585,cesm_ssp585,hind,4.264651103,-0.367007187
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2020,K20P19_CMIP6,ssp585,cesm_ssp585,hind,3.045265935,-1.078599462
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2021,K20P19_CMIP6,ssp585,cesm_ssp585,proj,4.457758995,-0.254315899
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2022,K20P19_CMIP6,ssp585,cesm_ssp585,proj,3.887639209,-0.58701868
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2023,K20P19_CMIP6,ssp585,cesm_ssp585,proj,3.692883816,-0.700671393
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2024,K20P19_CMIP6,ssp585,cesm_ssp585,proj,4.225934065,-0.389601151
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2025,K20P19_CMIP6,ssp585,cesm_ssp585,proj,4.146944067,-0.435697064
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2026,K20P19_CMIP6,ssp585,cesm_ssp585,proj,4.83169283,-0.036100658
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2027,K20P19_CMIP6,ssp585,cesm_ssp585,proj,4.926608824,0.019289132
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2028,K20P19_CMIP6,ssp585,cesm_ssp585,proj,4.513187311,-0.221969794
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2029,K20P19_CMIP6,ssp585,cesm_ssp585,proj,4.318571589,-0.335541
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2030,K20P19_CMIP6,ssp585,cesm_ssp585,proj,3.555582971,-0.78079556
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2031,K20P19_CMIP6,ssp585,cesm_ssp585,proj,3.644765278,-0.728751758
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2032,K20P19_CMIP6,ssp585,cesm_ssp585,proj,4.213646293,-0.396771883
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2033,K20P19_CMIP6,ssp585,cesm_ssp585,proj,4.430301163,-0.270339369
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2034,K20P19_CMIP6,ssp585,cesm_ssp585,proj,3.589533828,-0.760982979
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2035,K20P19_CMIP6,ssp585,cesm_ssp585,proj,3.524453499,-0.798961676
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2036,K20P19_CMIP6,ssp585,cesm_ssp585,proj,4.929985856,0.021259854
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2037,K20P19_CMIP6,ssp585,cesm_ssp585,proj,4.406399714,-0.284287453
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2038,K20P19_CMIP6,ssp585,cesm_ssp585,proj,5.439503764,0.318597411
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2039,K20P19_CMIP6,ssp585,cesm_ssp585,proj,5.299035264,0.236624708
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2040,K20P19_CMIP6,ssp585,cesm_ssp585,proj,5.671642358,0.454065707
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2041,K20P19_CMIP6,ssp585,cesm_ssp585,proj,4.841235827,-0.030531685
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2042,K20P19_CMIP6,ssp585,cesm_ssp585,proj,4.778305546,-0.067255686
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2043,K20P19_CMIP6,ssp585,cesm_ssp585,proj,5.378886224,0.283223049
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2044,K20P19_CMIP6,ssp585,cesm_ssp585,proj,4.878234925,-0.008940253
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2045,K20P19_CMIP6,ssp585,cesm_ssp585,proj,5.636281401,0.433430239
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2046,K20P19_CMIP6,ssp585,cesm_ssp585,proj,5.179328157,0.166767656
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2047,K20P19_CMIP6,ssp585,cesm_ssp585,proj,4.101054941,-0.462476419
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2048,K20P19_CMIP6,ssp585,cesm_ssp585,proj,4.560967179,-0.194087066
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2049,K20P19_CMIP6,ssp585,cesm_ssp585,proj,4.251660552,-0.374588037
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2050,K20P19_CMIP6,ssp585,cesm_ssp585,proj,5.575484599,0.397951265
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2051,K20P19_CMIP6,ssp585,cesm_ssp585,proj,5.029866012,0.079546562
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2052,K20P19_CMIP6,ssp585,cesm_ssp585,proj,5.908728716,0.592421352
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2053,K20P19_CMIP6,ssp585,cesm_ssp585,proj,6.688876309,1.047689314
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2054,K20P19_CMIP6,ssp585,cesm_ssp585,proj,6.404214481,0.881570221
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2055,K20P19_CMIP6,ssp585,cesm_ssp585,proj,6.364250867,0.858248797
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2056,K20P19_CMIP6,ssp585,cesm_ssp585,proj,6.050189522,0.674973132
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2057,K20P19_CMIP6,ssp585,cesm_ssp585,proj,6.47862821,0.924995577
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2058,K20P19_CMIP6,ssp585,cesm_ssp585,proj,6.209639907,0.768023028
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2059,K20P19_CMIP6,ssp585,cesm_ssp585,proj,6.286887496,0.813102129
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2060,K20P19_CMIP6,ssp585,cesm_ssp585,proj,6.521831066,0.950207315
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2061,K20P19_CMIP6,ssp585,cesm_ssp585,proj,6.435002323,0.899536973
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2062,K20P19_CMIP6,ssp585,cesm_ssp585,proj,5.616345181,0.42179613
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2063,K20P19_CMIP6,ssp585,cesm_ssp585,proj,5.701098773,0.471255483
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2064,K20P19_CMIP6,ssp585,cesm_ssp585,proj,5.922329807,0.600358492
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2065,K20P19_CMIP6,ssp585,cesm_ssp585,proj,4.850321719,-0.025229464
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2066,K20P19_CMIP6,ssp585,cesm_ssp585,proj,5.871225767,0.570535889
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2067,K20P19_CMIP6,ssp585,cesm_ssp585,proj,5.68864692,0.463988999
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2068,K20P19_CMIP6,ssp585,cesm_ssp585,proj,6.179671961,0.75053474
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2069,K20P19_CMIP6,ssp585,cesm_ssp585,proj,5.592183807,0.407696362
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2070,K20P19_CMIP6,ssp585,cesm_ssp585,proj,6.845649476,1.139176875
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2071,K20P19_CMIP6,ssp585,cesm_ssp585,proj,6.790395129,1.106932292
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2072,K20P19_CMIP6,ssp585,cesm_ssp585,proj,6.936883077,1.192417744
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2073,K20P19_CMIP6,ssp585,cesm_ssp585,proj,6.149976942,0.733205723
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2074,K20P19_CMIP6,ssp585,cesm_ssp585,proj,6.982414813,1.218988537
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2075,K20P19_CMIP6,ssp585,cesm_ssp585,proj,6.202986881,0.764140545
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2076,K20P19_CMIP6,ssp585,cesm_ssp585,proj,7.704325306,1.640271282
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2077,K20P19_CMIP6,ssp585,cesm_ssp585,proj,5.871790383,0.57086538
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2078,K20P19_CMIP6,ssp585,cesm_ssp585,proj,4.930203701,0.021386981
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2079,K20P19_CMIP6,ssp585,cesm_ssp585,proj,6.046670208,0.672919379
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2080,K20P19_CMIP6,ssp585,cesm_ssp585,proj,6.906575955,1.174731524
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2081,K20P19_CMIP6,ssp585,cesm_ssp585,proj,7.498949957,1.520421118
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2082,K20P19_CMIP6,ssp585,cesm_ssp585,proj,7.344441141,1.430254957
"potential temperature, bottom 5m mean",temp_bottom5m,Summer (Jul - Sep),2083,K20P19_CMIP6,ssp585,cesm_ssp585,proj,6.073294271,0.688456289
